caseID,prefix-length,true-next-activity,pred-next-activity,true-next-time,pred-next-time,true-outcome,pred-outcome,true-cycle-time,pred-cylce-time
40832,1,5,5,10.957638888888889,11.813984985449464,5,5,10.957638888888889,139.62419198689307
40832,2,25,25,0.0,108.00692834449596,5,5,10.957638888888889,159.18059204877213
40833,1,6,1,1.0347222222222223,18.753225953048716,6,1,1.0347222222222223,85.44029768706069
40833,2,25,25,0.0,0.0,6,6,1.0347222222222223,1.0347222222222223
40837,1,1,1,7.420833333333333,10.07085867268968,1,1,1061.5645833333333,203.43693815174396
40837,2,0,25,1052.71875,139.648811153401,1,1,1061.5645833333333,346.48426524105236
40837,3,1,1,1.425,64.10570447039396,1,1,1061.5645833333333,1409.450541106393
40837,4,25,1,0.0,64.10570447039396,1,1,1061.5645833333333,1410.875541106393
40850,1,9,1,11.897916666666667,18.753225953048716,9,1,11.897916666666667,85.44029768706069
40850,2,25,25,0.0,121.19956175836029,9,9,11.897916666666667,215.68631337648327
40851,1,5,1,7.006944444444445,10.07085867268968,16,1,29.729166666666668,203.43693815174396
40851,2,2,25,2.203472222222222,136.9316447869102,16,5,29.729166666666668,318.7955840511277
40851,3,16,25,20.51875,136.9316447869102,16,5,29.729166666666668,320.99905627334994
40851,4,25,25,0.0,12.331886574074074,16,16,29.729166666666668,42.493402777777774
40854,1,12,1,20.009722222222223,18.753225953048716,12,1,20.009722222222223,85.44029768706069
40854,2,25,25,0.0,33.93473360655738,12,12,20.009722222222223,195.88842213114754
40861,1,3,1,2.9506944444444443,18.753225953048716,3,1,2.9506944444444443,85.44029768706069
40861,2,25,25,0.0,79.26170634920635,3,3,2.9506944444444443,107.07795047031158
40866,1,12,1,13.802083333333334,18.753225953048716,12,1,13.802083333333334,85.44029768706069
40866,2,25,25,0.0,33.93473360655738,12,12,13.802083333333334,189.68078324225866
40867,1,12,1,39.05763888888889,18.753225953048716,12,1,39.05763888888889,85.44029768706069
40867,2,25,25,0.0,33.93473360655738,12,12,39.05763888888889,214.93633879781422
40871,1,13,1,8.942361111111111,18.753225953048716,13,1,8.942361111111111,85.44029768706069
40871,2,25,25,0.0,56.68907437881475,13,1,8.942361111111111,181.4912396538516
40875,1,5,1,15.823611111111111,18.753225953048716,5,1,15.823611111111111,85.44029768706069
40875,2,25,25,0.0,38.0280176869831,5,5,15.823611111111111,82.74126550701187
40876,1,18,1,3.8,10.07085867268968,18,1,3.8,203.43693815174396
