caseID,prefix-length,true-next-activity,pred-next-activity,true-next-time,pred-next-time,true-outcome,pred-outcome,true-cycle-time,pred-cylce-time
40832,1,5,1,10.957638888888889,2.1922809968171295,5,1,10.957638888888889,9.242628038194445
40832,2,25,25,0.0,0.0,5,5,10.957638888888889,14.178748191550927
40833,1,6,1,1.0347222222222223,3.5882884837962963,6,1,1.0347222222222223,15.60447337962963
40833,2,25,25,0.0,0.0,6,6,1.0347222222222223,1.0347222222222223
40837,1,1,1,7.420833333333333,3.395328052662037,1,1,1061.5645833333333,4.078617621527778
40837,2,0,25,1052.71875,0.0,1,1,1061.5645833333333,7.420833333333333
40837,3,1,1,1.425,0.0,1,1,1061.5645833333333,1064.4026164641205
40837,4,25,25,0.0,0.0,1,1,1061.5645833333333,1065.8507924623843
40850,1,9,1,11.897916666666667,3.599388382523148,9,1,11.897916666666667,16.539069733796296
40850,2,25,25,0.0,0.0,9,9,11.897916666666667,11.897916666666667
40851,1,5,1,7.006944444444445,2.2894746455439816,16,1,29.729166666666668,0.0
40851,2,2,25,2.203472222222222,1.2500689019097222,16,5,29.729166666666668,10.572345920138888
40851,3,16,1,20.51875,1.4458379448784722,16,5,29.729166666666668,16.99978009259259
40851,4,25,25,0.0,0.0,16,16,29.729166666666668,32.6999267578125
40854,1,12,9,20.009722222222223,6.918661747685185,12,9,20.009722222222223,10.399563802083334
40854,2,25,25,0.0,0.0,12,12,20.009722222222223,20.009722222222223
40861,1,3,5,2.9506944444444443,7.720002170138889,3,6,2.9506944444444443,10.28777416087963
40861,2,25,25,0.0,0.14338915789568865,3,3,2.9506944444444443,2.9506944444444443
40866,1,12,1,13.802083333333334,7.27685546875,12,1,13.802083333333334,4.2227542679398145
40866,2,25,25,0.0,0.0,12,12,13.802083333333334,13.802083333333334
40867,1,12,1,39.05763888888889,5.892668547453703,12,1,39.05763888888889,13.427550636574074
40867,2,25,25,0.0,0.0,12,12,39.05763888888889,39.05763888888889
40871,1,13,9,8.942361111111111,5.016949508101852,13,9,8.942361111111111,6.16952980324074
40871,2,25,25,0.0,1.4756975188078705,13,13,8.942361111111111,8.942361111111111
40875,1,5,1,15.823611111111111,3.2397222222222224,5,1,15.823611111111111,9.279809027777778
40875,2,25,25,0.0,0.0,5,5,15.823611111111111,18.624208080150463
40876,1,18,6,3.8,4.537544849537037,18,6,3.8,9.256880787037037
40876,2,25,25,0.0,0.5521701841001158,18,18,3.8,3.8
40877,1,3,1,8.875694444444445,3.8678837528935186,3,1,8.875694444444445,4.0418088107638885
40877,2,25,25,0.0,0.0,3,3,8.875694444444445,8.875694444444445
40878,1,5,5,14.861805555555556,3.161168258101852,5,5,14.861805555555556,13.767876157407407
40878,2,25,25,0.0,0.0,5,5,14.861805555555556,18.33611472800926
40881,1,5,1,19.677777777777777,3.2258738425925926,5,1,19.677777777777777,9.184502314814814
40881,2,25,25,0.0,0.0,5,5,19.677777777777777,27.413600983796297
40882,1,6,9,2.8097222222222222,5.747982132523148,6,6,2.8097222222222222,13.141260127314816
40882,2,25,25,0.0,0.0,6,6,2.8097222222222222,2.8097222222222222
40883,1,5,3,6.111111111111111,7.7938845486111115,3,3,317.2048611111111,9.634635416666667
40883,2,11,25,279.70625,0.0,3,5,317.2048611111111,8.724317853009259
40883,3,3,3,31.3875,0.6127753815827546,3,3,317.2048611111111,288.39103244357636
40883,4,25,25,0.0,0.0,3,3,317.2048611111111,318.70822744864006
40888,1,1,18,0.9076388888888889,1.1889680085358796,1,1,0.9076388888888889,10.344040798611111
40888,2,25,25,0.0,0.0,1,1,0.9076388888888889,0.9076388888888889
40896,1,5,5,4.110416666666667,3.6229994936342593,5,5,4.110416666666667,12.298871527777777
40896,2,25,25,0.0,0.0,5,5,4.110416666666667,9.585413049768519
40897,1,12,5,9.049305555555556,4.235450303819444,12,5,9.049305555555556,9.902955005787037
40897,2,25,25,0.0,0.0,12,12,9.049305555555556,9.049305555555556
40900,1,9,9,4.842361111111111,5.171563946759259,7,9,66.79305555555555,4.502228370949074
40900,2,8,25,57.13125,0.0,7,9,66.79305555555555,4.842361111111111
40900,3,7,9,4.819444444444445,4.089817346643518,7,9,66.79305555555555,66.63460033275463
40900,4,25,25,0.0,0.0,7,7,66.79305555555555,67.03339753327546
40904,1,3,6,18.87361111111111,7.620255353009259,3,6,78.97152777777778,4.843050130208334
40904,2,0,25,45.96319444444445,0.0,3,3,78.97152777777778,18.87361111111111
40904,3,3,3,14.134722222222223,2.0813892505787037,3,3,78.97152777777778,68.27157913773148
40904,4,25,25,0.0,0.0,3,3,78.97152777777778,78.97152777777778
40911,1,5,3,7.9375,8.312821903935186,12,6,217.86041666666668,10.584722945601852
40911,2,11,25,37.09375,0.6835190158420139,12,5,217.86041666666668,11.485550491898149
40911,3,1,5,6.8597222222222225,1.4318995044849536,12,5,217.86041666666668,55.58610460069445
40911,4,11,25,66.10972222222222,2.416662868923611,12,1,217.86041666666668,60.105185185185185
40911,5,5,5,2.73125,2.4617825882523148,12,6,217.86041666666668,130.77572627314814
40911,6,11,25,3.0083333333333333,9.421183449074075,12,6,217.86041666666668,146.44532407407408
40911,7,5,5,4.110416666666667,3.780678168402778,12,6,217.86041666666668,155.0915943287037
40911,8,11,25,46.980555555555554,12.511824363425927,12,6,217.86041666666668,199.3767476851852
40911,9,5,5,7.007638888888889,3.547930049189815,12,6,217.86041666666668,259.5134027777778
40911,10,11,11,24.6,10.408860677083334,12,6,217.86041666666668,295.0045949074074
40911,11,12,5,11.421527777777778,2.981590530960648,12,6,217.86041666666668,274.61980324074074
40911,12,25,11,0.0,4.647325303819445,12,6,217.86041666666668,250.99317997685185
40912,1,3,5,4.846527777777778,3.9206032986111112,3,5,4.846527777777778,6.530924479166667
40912,2,25,25,0.0,0.0,3,3,4.846527777777778,4.846527777777778
40913,1,6,1,2.1979166666666665,2.8860490813078705,6,1,2.1979166666666665,3.658352864583333
40913,2,25,25,0.0,0.0,6,6,2.1979166666666665,2.1979166666666665
40916,1,3,1,2.7666666666666666,2.554605396412037,3,1,2.7666666666666666,4.379160517939815
40916,2,25,25,0.0,0.0,3,3,2.7666666666666666,2.7666666666666666
40922,1,5,5,2.048611111111111,3.770014105902778,5,9,2.048611111111111,10.777690248842593
40922,2,25,25,0.0,0.0,5,5,2.048611111111111,9.49566550925926
40923,1,18,1,6.222222222222222,0.0,1,1,630.9027777777778,0.0
40923,2,11,25,623.8416666666667,0.0,1,18,630.9027777777778,6.222222222222222
40923,3,1,1,0.8388888888888889,0.26117503978587964,1,1,630.9027777777778,630.0638888888889
40923,4,25,25,0.0,0.0,1,1,630.9027777777778,631.1587356002243
40929,1,1,1,7.267361111111111,4.944268301504629,1,1,7.267361111111111,6.388522858796296
40929,2,25,25,0.0,0.0,1,1,7.267361111111111,7.267361111111111
40934,1,1,5,6.180555555555555,4.570723741319444,5,5,143.39930555555554,7.167456597222222
