caseID,prefix-length,true-next-activity,pred-next-activity,true-next-time,pred-next-time,true-outcome,pred-outcome,true-cycle-time,pred-cylce-time
13332,1,1,1,0.02427659722114051,0.016004945260507088,4,4,2.0390178356485236,1.9142925347222222
13332,2,5,2,0.013357546296384599,1.2774971969039353,4,4,2.0390178356485236,2.0825822612836404
13332,3,2,2,1.4857935648163159,1.329119556568287,4,4,2.0390178356485236,2.265155121526784
13332,4,3,3,0.3138234143511013,0.3330146167896412,4,4,2.0390178356485236,2.0861568388315264
13332,5,4,4,0.2017667129635811,0.16973445185908564,4,4,2.0390178356485236,1.9997500941295314
13332,6,11,11,0.0,0.0,4,4,2.0390178356485236,2.0390178356485236
13333,1,1,1,0.024916342590694075,0.016016790601942273,10,4,5.50208716435013,1.9029255280671296
13333,2,2,2,1.4333762268528893,1.2669169560185185,10,4,5.50208716435013,2.065984412613842
13333,3,3,3,0.3530723842592151,0.33246306242766205,10,4,5.50208716435013,2.0317081419985605
13333,4,6,6,0.6176928009258377,0.7827296730324074,10,10,5.50208716435013,5.364078712383354
13333,5,7,7,2.8415422800928356,2.2615827546296297,10,10,5.50208716435013,5.172538114871692
13333,6,10,10,0.2314871296286583,0.22108018663194445,10,10,5.50208716435013,5.477889011320141
13333,7,11,11,0.0,0.0,10,10,5.50208716435013,5.50208716435013
13334,1,5,1,0.03586945601635509,0.015997636583116318,10,4,5.069046759257714,1.9129783347800926
13334,2,1,1,0.0,0.0,10,4,5.069046759257714,2.2680654557270032
13334,3,2,2,1.4637347106497596,1.384949001736111,10,4,5.069046759257714,2.5954777459469107
13334,4,3,3,0.2732898611106254,0.3320553023726852,10,4,5.069046759257714,2.3139713903350962
13334,5,6,6,0.7618572685177679,0.779783347800926,10,10,5.069046759257714,5.58508152777674
13334,6,7,7,2.2998153587955015,2.2724169921875,10,10,5.069046759257714,5.538170169269045
13334,7,10,10,0.23448010416770423,0.22409333405671297,10,10,5.069046759257714,5.0508440756990955
13334,8,11,11,0.0,0.0,10,10,5.069046759257714,5.069046759257714
13335,1,1,1,0.022602916666203076,0.016405909502947773,10,4,4.899751226852337,1.9200285734953704
13335,2,2,2,1.3710403703705027,1.2836845341435186,10,4,4.899751226852337,2.107985946180092
13335,3,3,3,0.3412987615747584,0.3295024730541088,10,4,4.899751226852337,2.033615753399553
13335,4,6,6,0.8338105902765636,0.7803858326099538,10,10,4.899751226852337,5.3524999189818345
13335,5,7,7,2.0618582060188055,2.2628280526620372,10,10,4.899751226852337,5.391386825809324
13335,6,10,10,0.2691403819455041,0.22241828070746528,10,10,4.899751226852337,4.842874028500583
13335,7,11,11,0.0,0.0,10,10,4.899751226852337,4.899751226852337
13336,1,1,1,0.02053818287120925,0.016139776441786026,10,4,5.035497268518364,1.9184270109953703
13336,2,2,2,1.4803381018506157,1.2827973994502315,10,4,5.035497268518364,2.081682026910561
13336,3,3,3,0.37469270833388524,0.33049517596209493,10,4,5.035497268518364,2.1091572634544637
13336,4,6,6,0.8543675578716728,0.7732335973668981,10,10,5.035497268518364,5.6795034548612655
13336,5,7,7,2.1177120601854944,2.249414966724537,10,10,5.035497268518364,5.736656747686642
13336,6,10,10,0.1878486574054868,0.2230948441116898,10,10,5.035497268518364,5.0615366409884555
13336,7,11,11,0.0,0.0,10,10,5.035497268518364,5.035497268518364
13337,1,1,1,0.024314247684346306,0.01603594320791739,4,4,1.9130625115721314,1.9192201967592593
13337,2,2,2,1.3069250347216923,1.2652681025752315,4,4,1.9130625115721314,2.163795222800087
13337,3,3,3,0.40591252314823645,0.3291101978443287,4,4,1.9130625115721314,1.9904449211502517
13337,4,4,4,0.17591070601785624,0.17301625569661458,4,4,1.9130625115721314,1.9050525691718967
13337,5,11,11,0.0,0.0,4,4,1.9130625115721314,1.9130625115721314
13338,1,1,1,0.020147199073323498,0.01617934332953559,4,4,1.983167210649009,1.9122730396412038
13338,2,5,2,0.012878206019048337,1.27478759765625,4,4,1.983167210649009,2.079291621816379
13338,3,2,2,1.4179954976864435,1.364342357494213,4,4,1.983167210649009,2.81194431423589
13338,4,3,3,0.3472786111108683,0.33272705078125,4,4,1.983167210649009,2.534994698351732
13338,5,4,4,0.1848676967593255,0.1695596765588831,4,4,1.983167210649009,1.9654759145334915
13338,6,11,11,0.0,0.0,4,4,1.983167210649009,1.983167210649009
13339,1,1,1,0.02296212962932057,0.01601401858859592,10,4,5.02659629629442,1.909719871238426
13339,2,2,2,1.2383226620378318,1.272554615162037,10,4,5.02659629629442,2.083789314235802
13339,3,3,3,0.3923071643516973,0.32892736364293984,10,4,5.02659629629442,1.8709990115022217
13339,4,6,6,0.8394610879625435,0.7765398943865741,10,10,5.02659629629442,5.2771271122688495
13339,5,7,7,2.3131456018515206,2.2692279730902776,10,10,5.02659629629442,5.283672799479079
13339,6,10,10,0.22039765046150597,0.22048378273292824,10,10,5.02659629629442,5.02492414134796
13339,7,11,11,0.0,0.0,10,10,5.02659629629442,5.02659629629442
13340,1,1,1,0.018774189813821403,0.01583735289397063,10,4,0.30491527777579097,1.8978542751736112
13340,2,10,5,0.2861410879619696,0.27784561722366896,10,10,0.30491527777579097,1.1639600983786362
13340,3,11,11,0.0,0.0,10,10,0.30491527777579097,0.30491527777579097
13341,1,1,1,0.02125221064797154,0.016322237650553385,4,4,1.9258794560173043,1.9166474971064815
13341,2,5,2,0.011436550926279139,1.2624542462384258,4,4,1.9258794560173043,2.0804420254627862
13341,3,2,2,1.3573737037016287,1.3583695927372685,4,4,1.9258794560173043,2.6384072583913802
13341,4,3,3,0.3683530439822762,0.33376928258825234,4,4,1.9258794560173043,2.220933233505046
13341,5,4,4,0.16746394675914889,0.17178500705295138,4,4,1.9258794560173043,1.9259839138443824
13341,6,11,11,0.0,0.0,4,4,1.9258794560173043,1.9258794560173043
13342,1,1,1,0.02358855324210944,0.016203285499855325,3,4,1.4344914583337527,1.9045211226851853
13342,2,5,5,0.011898993055025736,0.2689127830222801,3,10,1.4344914583337527,1.2307215285025261
13342,3,2,2,1.1052562615744495,1.3596587456597222,3,4,1.4344914583337527,2.3896390219915795
13342,4,3,3,0.2937476504621682,0.33612630208333333,3,4,1.4344914583337527,1.7060022804554966
13342,5,11,4,0.0,0.172345128942419,3,4,1.4344914583337527,1.59002947193329
13343,1,1,1,0.021670138888336993,0.01617934332953559,9,4,8.725914305556152,1.9145533130787038
13343,2,2,5,1.5471540856471768,0.26376803927951387,9,10,8.725914305556152,1.230705512152226
13343,3,3,3,0.3630583449094384,0.33158327455873843,9,4,8.725914305556152,2.1099250726981293
13343,4,6,6,0.919005428240807,0.7888365342881944,9,10,8.725914305556152,5.861423946759767
13343,5,7,7,2.4558773611099634,2.2775215205439814,9,10,8.725914305556152,5.936783903357055
13343,6,8,8,3.1069764814829384,2.9355577256944443,9,9,8.725914305556152,8.54260737268461
13343,7,3,3,0.19761167823992393,0.19313245985243055,9,9,8.725914305556152,8.77065906756454
13343,8,9,9,0.11456078703756685,0.10797134964554399,9,9,8.725914305556152,8.68708502486624
13343,9,11,11,0.0,0.0,9,9,8.725914305556152,8.725914305556152
13344,1,5,1,0.033575729167571775,0.016343407807526765,4,4,2.098349293983645,1.9099670862268519
13344,2,1,1,0.0,0.0,4,10,2.098349293983645,0.3009526416024676
13344,3,2,2,1.510603935185958,1.3468641493055555,4,4,2.098349293983645,2.080736283276368
13344,4,3,3,0.34697061342497665,0.3292462836371528,4,4,2.098349293983645,2.076352922817071
13344,5,4,4,0.20719901620513864,0.16927527533637152,4,4,2.098349293983645,2.053098926867048
13344,6,11,11,0.0,0.0,4,4,2.098349293983645,2.098349293983645
13345,1,5,1,0.03464031250112586,0.016055853101942276,7,4,5.096151215276785,1.9160331669560184
13345,2,1,1,0.0,0.0,7,4,5.096151215276785,2.3038127662048296
13345,3,2,2,1.361032106479009,1.3904163953993056,7,4,5.096151215276785,3.3408526967603853
13345,4,3,3,0.3201263194448418,0.3281558114510995,7,4,5.096151215276785,2.645296623262542
13345,5,6,6,0.8427737962978857,0.78158447265625,7,10,5.096151215276785,5.847537019674976
13345,6,7,7,2.537578680553922,2.2764984809027777,7,10,5.096151215276785,5.835016762153418
13345,7,11,8,0.0,2.9380079933449075,7,4,5.096151215276785,8.348427329281414
13346,1,1,1,0.023440833334569578,0.016154896771466292,10,4,0.28140230324257304,1.9264823857060185
13346,2,10,2,0.25796146990800345,0.28156717936197917,10,10,0.28140230324257304,1.2937848907709122
13346,3,11,11,0.0,0.0,10,10,0.28140230324257304,0.28140230324257304
13347,1,1,1,0.022118275463581086,0.016112809357819734,4,4,1.8204743055557764,1.9102162905092592
13347,2,2,5,1.2828389583334878,0.27315149377893516,4,10,1.8204743055557764,1.0029822620087199
13347,3,3,3,0.34988377314750796,0.3408320222077546,4,4,1.8204743055557764,1.948243004919754
13347,4,4,4,0.1656332986111994,0.17518211082175925,4,4,1.8204743055557764,1.8234010971861856
13347,5,11,11,0.0,0.0,4,4,1.8204743055557764,1.8204743055557764
13348,1,1,1,0.023171643520946857,0.0163983479252568,10,4,0.3611740162058009,1.9049565972222222
13348,2,5,5,0.011512905091599182,0.27288158275462965,10,10,0.3611740162058009,1.2819110640938636
13348,3,10,10,0.32648946759325487,0.2652532054759838,10,10,0.3611740162058009,0.2402639983014928
13348,4,11,11,0.0,0.0,10,10,0.3611740162058009,0.3611740162058009
13349,1,1,1,0.02223210648254112,0.016078030621563946,4,4,2.0614668865750234,1.9134563078703704
13349,2,5,2,0.011798495368825065,1.283884006076389,4,4,2.0614668865750234,2.062794534144578
13349,3,2,2,1.3813945486120605,1.3347024197048611,4,4,2.0614668865750234,2.6002603472217367
13349,4,3,3,0.4412687268522051,0.33140281394675924,4,4,2.0614668865750234,2.1062357877608804
13349,5,4,4,0.2047730092593917,0.16885780617042825,4,4,2.0614668865750234,2.0205161361589474
13349,6,11,11,0.0,0.0,4,4,2.0614668865750234,2.0614668865750234
13350,1,1,1,0.024293634259590396,0.01577359093560113,9,4,8.177349942130624,1.9225602213541666
13350,2,5,5,0.012086446759877382,0.28112060546875,9,10,8.177349942130624,1.348431908275794
13350,3,2,2,1.3679843402764311,1.368538230613426,9,4,8.177349942130624,3.2719508275472458
13350,4,3,3,0.37527380787112097,0.3318728298611111,9,4,8.177349942130624,2.8953206387438155
13350,5,6,6,0.8808588773150134,0.7827223488136574,9,10,8.177349942130624,6.4067429021994275
13350,6,7,7,2.08775796296144,2.2858244719328704,9,10,8.177349942130624,6.36328754340333
13350,7,8,8,3.1081902662057566,2.9183866825810183,9,9,8.177349942130624,8.023788200230511
13350,8,3,3,0.20953581018304385,0.1927022750289352,9,9,8.177349942130624,8.228050650681059
13350,9,9,9,0.11136879629834935,0.10715530960648148,9,9,8.177349942130624,8.151674194380089
13350,10,11,11,0.0,0.0,9,9,8.177349942130624,8.177349942130624
13351,1,5,1,0.03177754629541327,0.015861546551739727,10,4,5.255330057869907,1.9071645326967592
13351,2,1,1,0.0,0.0,10,10,5.255330057869907,0.2803899911377165
13351,3,2,2,1.5298888541675275,1.3565604202835648,10,4,5.255330057869907,2.0913822193278206
13351,4,3,3,0.34413568286984053,0.33039991590711804,10,4,5.255330057869907,2.130609542824052
13351,5,6,6,0.9113753472213392,0.7789003725405093,10,10,5.255330057869907,5.466184027777226
13351,6,7,7,2.1983645833338854,2.261862160011574,10,10,5.255330057869907,5.618143142359676
13351,7,10,10,0.23978804398190093,0.22101024486400464,10,10,5.255330057869907,5.223705985965553
13351,8,11,11,0.0,0.0,10,10,5.255330057869907,5.255330057869907
13352,1,1,1,0.025143541666092697,0.015813410723650896,4,4,1.6541952314807309,1.9156580946180555
13352,2,2,2,1.1361699884274492,1.292472240306713,4,4,1.6541952314807309,2.1303963628466485
13352,3,3,3,0.31288049768518517,0.32863679108796295,4,4,1.6541952314807309,1.785370469112639
13352,4,4,4,0.18000120370200387,0.17081511320891204,4,4,1.6541952314807309,1.6398359819887964
13352,5,11,11,0.0,0.0,4,4,1.6541952314807309,1.6541952314807309
13353,1,1,1,0.02486292824149132,0.01595378593162254,10,4,0.3181884490753765,1.9162986472800927
13353,2,5,5,0.011331249999779242,0.2805485252097801,10,10,0.3181884490753765,1.3256896607357043
13353,3,10,10,0.281994270834106,0.2731758174189815,10,10,0.3181884490753765,0.28215760687987007
13353,4,11,11,0.0,0.0,10,10,0.3181884490753765,0.3181884490753765
13354,1,1,1,0.02635856481337989,0.015994864569769965,4,4,8.671665671296694,1.926794162326389
13354,2,5,5,0.012599976851984307,0.2825664378978588,4,10,8.671665671296694,1.3504141927068984
13354,3,2,2,1.4728918055555336,1.3784733072916666,4,4,8.671665671296694,3.4940551128459196
13354,4,3,3,0.3694368402770272,0.32630194769965276,4,4,8.671665671296694,3.5850059100102496
13354,5,6,6,0.7720686111130096,0.788563548900463,4,10,8.671665671296694,6.269710943284962
13354,6,7,7,2.025427256944003,2.279512984664352,4,10,8.671665671296694,6.124515014467416
13354,7,8,8,3.4308513541657617,2.919624565972222,4,9,8.671665671296694,7.954752384258641
13354,8,3,3,0.21514840277808683,0.19299108434606482,4,9,8.671665671296694,8.478608793039564
13354,9,4,4,0.3468828587979078,0.3157285789207176,4,4,8.671665671296694,8.642530931711748
13354,10,11,11,0.0,0.0,4,4,8.671665671296694,8.671665671296694
13355,1,1,1,0.023732696757824332,0.01615338502106843,10,4,0.3163367129613956,1.9137366174768518
13355,2,10,5,0.29260401620357124,0.2784282769097222,10,10,0.3163367129613956,1.1409338505483335
13355,3,11,11,0.0,0.0,10,10,0.3163367129613956,0.3163367129613956
13356,1,1,1,0.02430229166591609,0.016190431382921006,4,4,8.86644030092491,1.907712131076389
13356,2,5,2,0.010671493055091965,1.2671251085069444,4,4,8.86644030092491,2.0534036733210086
13356,3,2,2,1.4626143749996467,1.3661931242766203,4,4,8.86644030092491,2.4515963252302675
13356,4,3,3,0.2892328703707015,0.33378352412471063,4,4,8.86644030092491,2.2580814142056087
13356,5,6,6,0.777867951390368,0.7786653645833334,4,10,8.86644030092491,5.737906822915431
13356,6,7,7,2.2364589120364853,2.274375542534722,4,10,8.86644030092491,5.666792931134502
13356,7,8,8,3.542718333331523,2.9243925419560184,4,9,8.86644030092491,8.02480096064784
13356,8,3,3,0.19433414351884964,0.19321438259548612,4,9,8.86644030092491,8.70770072663272
13356,9,4,4,0.3282399305563282,0.31557257758246526,4,4,8.86644030092491,8.851651456342251
13356,10,11,11,0.0,0.0,4,4,8.86644030092491,8.86644030092491
13357,1,5,1,0.03757840277696097,0.016432119298864293,4,4,2.0357531944441574,1.9136644603587962
13357,2,1,1,0.0,0.0,4,10,2.0357531944441574,0.43314616536376654
13357,3,2,2,1.5058166550927692,1.3557084599247686,4,4,2.0357531944441574,2.3434495326959426
13357,4,3,3,0.33742912037229095,0.3310816333912037,4,4,2.0357531944441574,2.139647815754568
13357,5,4,4,0.1549290162021363,0.17088567663122106,4,4,2.0357531944441574,2.0439583335154587
13357,6,11,11,0.0,0.0,4,4,2.0357531944441574,2.0357531944441574
13358,1,5,1,0.03546136574336776,0.01587717126916956,10,4,0.3239182175944249,1.9140581597222222
13358,2,1,1,0.0,0.0,10,10,0.3239182175944249,0.32743304995199046
13358,3,10,10,0.28845685185105713,0.284636546947338,10,10,0.3239182175944249,0.29320751826796265
13358,4,11,11,0.0,0.0,10,10,0.3239182175944249,0.3239182175944249
13359,1,1,1,0.019425254629717933,0.016182871218080874,10,4,0.2897797453707015,1.9110743995949073
13359,2,10,5,0.27035449074098356,0.27387858072916665,10,10,0.2897797453707015,1.1855851034433753
13359,3,11,11,0.0,0.0,10,10,0.2897797453707015,0.2897797453707015
13360,1,1,1,0.025731990740255072,0.015984279491283275,9,4,8.728501932872115,1.906873734085648
13360,2,2,5,1.3211853356493843,0.26735957392939813,9,10,8.728501932872115,1.1885832819728939
13360,3,3,3,0.3656299999990949,0.339140466760706,9,4,8.728501932872115,2.0295125412333896
13360,4,6,6,0.8467651157412264,0.7865725368923611,9,10,8.728501932872115,5.9764210243054015
13360,5,7,7,2.7068451504630073,2.2829210069444446,9,10,8.728501932872115,5.951492708333665
13360,6,8,8,3.163021805556836,2.935716869212963,9,9,8.728501932872115,8.532227832755005
13360,7,3,3,0.17291126157398576,0.19289064760561342,9,9,8.728501932872115,8.795965105976771
13360,8,9,9,0.12641127314832476,0.10739548294632523,9,9,8.728501932872115,8.692395309924528
13360,9,11,11,0.0,0.0,9,9,8.728501932872115,8.728501932872115
13361,1,1,1,0.02722861111164093,0.016247389051649304,10,4,0.31685290509351977,1.9195961733217592
13361,2,10,2,0.28962429398187883,0.28241547761140046,10,10,0.31685290509351977,1.2663029564530761
13361,3,11,11,0.0,0.0,10,10,0.31685290509351977,0.31685290509351977
13362,1,11,1,0.0,0.01611734602186415,0,4,0.0,1.9229235387731483
13363,1,1,1,0.024252962964000525,0.01615716580991392,10,4,0.28918738425881774,1.907635814525463
13363,2,10,5,0.2649344212948172,0.2738221119068287,10,10,0.28918738425881774,1.144664204283445
13363,3,11,11,0.0,0.0,10,10,0.28918738425881774,0.28918738425881774
13364,1,1,1,0.024634895835209777,0.015998896846064814,10,4,0.26964471064783907,1.9171806278935186
13364,2,10,5,0.24500981481262932,0.2790053982204861,10,10,0.26964471064783907,1.089975426795858
13364,3,11,11,0.0,0.0,10,10,0.26964471064783907,0.26964471064783907
13365,1,1,1,0.025559363425881776,0.016253940440990308,4,4,2.039096689814771,1.9061559606481482
13365,2,2,2,1.4473761342576257,1.2702862774884258,4,4,2.039096689814771,2.0515617867476412
13365,3,3,3,0.35833135416662254,0.33078183774594905,4,4,2.039096689814771,2.0221667711933455
13365,4,4,4,0.20782983796464072,0.17081724943938079,4,4,2.039096689814771,2.0013445925547018
13365,5,11,11,0.0,0.0,4,4,2.039096689814771,2.039096689814771
13366,1,1,1,0.028796990740078465,0.016337610880533853,4,4,1.929745046297709,1.90818359375
13366,2,2,2,1.3413843518523154,1.2571187789351852,4,4,1.929745046297709,2.0955906105317452
13366,3,3,3,0.3480859375,0.3331210892288773,4,4,1.929745046297709,1.9597400810183199
13366,4,4,4,0.21147776620531525,0.17336681224681713,4,4,1.929745046297709,1.8870958911130826
13366,5,11,11,0.0,0.0,4,4,1.929745046297709,1.929745046297709
13367,1,5,1,0.03574153935191808,0.01621941460503472,10,4,0.29005083333286974,1.9076410590277777
13367,2,1,1,0.0,0.0,10,10,0.29005083333286974,0.3325614494719991
13367,3,10,10,0.25430929398095165,0.27689222547743053,10,10,0.29005083333286974,0.2739427428747769
13367,4,11,11,0.0,0.0,10,10,0.29005083333286974,0.29005083333286974
13368,1,1,1,0.02480540509301203,0.01606215441668475,10,4,0.28563915509316656,1.912773075810185
13368,2,10,5,0.2608337500001545,0.2704611771195023,10,10,0.28563915509316656,0.9546666066265769
13368,3,11,11,0.0,0.0,10,10,0.28563915509316656,0.28563915509316656
13369,1,1,1,0.02559246527651946,0.01608634807445385,4,4,2.084931087963007,1.9133226634837963
13369,2,2,2,1.4749060648155432,1.2886258499710648,4,4,2.084931087963007,2.078307128181612
13369,3,3,3,0.37538790509380676,0.3299964283130787,4,4,2.084931087963007,2.098310035445072
13369,4,4,4,0.20904465277713757,0.1702248806423611,4,4,2.084931087963007,2.042512988191512
13369,5,11,11,0.0,0.0,4,4,2.084931087963007,2.084931087963007
13370,1,1,1,0.01999942129684819,0.016032163831922745,4,4,2.1660805902768066,1.9229953342013888
13370,2,2,2,1.5507764351837061,1.267994701244213,4,4,2.1660805902768066,2.071777126736663
13370,3,3,3,0.3932526504634707,0.3308572048611111,4,4,2.1660805902768066,2.1540982939082163
13370,4,4,4,0.20205208333278143,0.16975246853298612,4,4,2.1660805902768066,2.1318230241785447
13370,5,11,11,0.0,0.0,4,4,2.1660805902768066,2.1660805902768066
