caseID,prefix-length,true-next-activity,pred-next-activity,true-next-time,pred-next-time,true-outcome,pred-outcome,true-cycle-time,pred-cylce-time
12182573,1,6,1,1.7820949074074075,0.5236103917141569,0,3,1.7824189814814815,0.7553886898389623
12182573,2,0,0,0.00032407407407407406,0.00044905895354974926,0,3,1.7824189814814815,1.7845554497118852
12182573,3,18,3,0.0,0.008409713711873637,0,3,1.7824189814814815,1.8050617567628904
12981403,1,8,1,0.008043981481481482,0.5236103917141569,8,3,0.008043981481481482,0.7553886898389623
12981403,2,18,18,0.0,0.0020121364762649974,8,8,0.008043981481481482,0.010736624608763694
36646199,1,1,1,0.0031134259259259257,0.5236103917141569,0,3,1.1141898148148148,0.7553886898389623
36646199,2,6,1,1.1103935185185185,0.5236103917141569,0,3,1.1141898148148148,0.7585021157648882
36646199,3,0,0,0.0006828703703703704,0.00044905895354974926,0,3,1.1141898148148148,1.1159674867489222
36646199,4,18,3,0.0,0.008409713711873637,0,3,1.1141898148148148,1.1368325900962235
41027832,1,6,1,1.3516435185185185,0.5236103917141569,0,3,1.3519097222222223,0.7553886898389623
41027832,2,0,0,0.0002662037037037037,0.00044905895354974926,0,3,1.3519097222222223,1.3541040608229964
41027832,3,18,3,0.0,0.008409713711873637,0,3,1.3519097222222223,1.374552497503631
41255227,1,1,1,0.004340277777777778,0.5236103917141569,8,3,1.0331481481481481,0.7553886898389623
41255227,2,8,1,1.0288078703703705,0.5236103917141569,8,3,1.0331481481481481,0.75972896761674
41255227,3,18,18,0.0,0.0020121364762649974,8,8,1.0331481481481481,1.0358407912754304
4380207,1,1,1,0.0026157407407407405,0.5236103917141569,9,3,0.007581018518518518,0.7553886898389623
4380207,2,1,1,0.00016203703703703703,0.5236103917141569,9,3,0.007581018518518518,0.7580044305797031
4380207,3,9,1,0.004803240740740741,0.5236103917141569,9,3,0.007581018518518518,0.7581664676167401
4380207,4,18,0,0.0,0.0006548772609819122,9,0,0.007581018518518518,0.009308695808211311
33595778,1,2,1,0.8162847222222223,0.5236103917141569,4,3,0.8165509259259259,0.7553886898389623
33595778,2,4,18,0.0002662037037037037,0.001405259704892058,4,2,0.8165509259259259,0.8182332206872648
33595778,3,18,18,0.0,0.0010195141377937077,4,4,0.8165509259259259,0.8176807048984468
22677895,1,3,1,0.007673611111111111,0.5236103917141569,4,3,0.008541666666666666,0.7553886898389623
22677895,2,4,0,0.0008680555555555555,0.0007433172853996407,4,3,0.008541666666666666,0.010247420738422303
22677895,3,18,18,0.0,0.009903695095444079,4,3,0.008541666666666666,0.02157885569328771
5459153,1,6,1,0.0020949074074074073,0.5236103917141569,11,3,0.010972222222222222,0.7553886898389623
5459153,2,4,0,0.0011111111111111111,0.00044905895354974926,11,3,0.010972222222222222,0.004555449711885282
5459153,3,11,3,0.007766203703703704,0.004262275792428288,11,3,0.010972222222222222,0.02030988995002396
5459153,4,18,18,0.0,0.0015941061253561253,11,3,0.010972222222222222,0.012566328347578348
13319973,1,1,1,0.002002314814814815,0.5236103917141569,3,3,0.15403935185185186,0.7553886898389623
13319973,2,3,1,0.15203703703703703,0.5236103917141569,3,3,0.15403935185185186,0.7573910046537772
13319973,3,18,0,0.0,0.0007433172853996407,3,3,0.15403935185185186,0.15661316147916304
9230319,1,8,1,0.20167824074074073,0.5236103917141569,8,3,0.20167824074074073,0.7553886898389623
9230319,2,18,18,0.0,0.0020121364762649974,8,8,0.20167824074074073,0.20437088386802293
31119089,1,5,1,0.17284722222222224,0.5236103917141569,5,3,0.17284722222222224,0.7553886898389623
31119089,2,18,18,0.0,0.007727112835875091,5,5,0.17284722222222224,0.18067152323892519
42472776,1,6,1,1.0990393518518518,0.5236103917141569,0,3,1.0994907407407408,0.7553886898389623
42472776,2,0,0,0.00045138888888888887,0.00044905895354974926,0,3,1.0994907407407408,1.1014998941563297
42472776,3,18,3,0.0,0.008409713711873637,0,3,1.0994907407407408,1.1221335160221495
40950445,1,1,1,0.004988425925925926,0.5236103917141569,4,3,0.0062268518518518515,0.7553886898389623
40950445,2,6,1,0.0009837962962962962,0.5236103917141569,4,3,0.0062268518518518515,0.7603771157648882
40950445,3,4,0,0.0002546296296296296,0.00044905895354974926,4,3,0.0062268518518518515,0.008432764526700097
40950445,4,18,3,0.0,0.004262275792428288,4,3,0.0062268518518518515,0.023330723283357294
7521911,1,3,1,0.008113425925925927,0.5236103917141569,3,3,0.010347222222222223,0.7553886898389623
7521911,2,2,0,0.00034722222222222224,0.0007433172853996407,3,3,0.010347222222222223,0.010687235553237117
7521911,3,8,18,0.0007986111111111112,0.00048367792508417507,3,3,0.010347222222222223,0.009094789036195287
7521911,4,0,18,0.0009375,0.0014374435411020777,3,8,0.010347222222222223,0.010810749774164408
7521911,5,3,18,0.00015046296296296297,0.0016669981437284539,3,3,0.010347222222222223,0.012126508220631133
7521911,6,18,18,0.0,0.012082657074761298,3,3,0.010347222222222223,0.024538193073650044
8778780,1,3,1,1.9703935185185186,0.5236103917141569,8,3,1.9709953703703704,0.7553886898389623
8778780,2,0,0,0.0005208333333333333,0.0007433172853996407,8,3,1.9709953703703704,1.9729673281458295
8778780,3,8,18,8.101851851851852e-05,0.012082657074761298,8,3,1.9709953703703704,1.9851053227032798
8778780,4,18,18,0.0,0.0016669981437284539,8,3,1.9709953703703704,1.9729251193317423
30294706,1,1,1,0.0015393518518518519,0.5236103917141569,10,3,0.1458912037037037,0.7553886898389623
30294706,2,3,1,0.1434375,0.5236103917141569,10,3,0.1458912037037037,0.7569280416908142
30294706,3,4,0,0.0005208333333333333,0.0007433172853996407,10,3,0.1458912037037037,0.14755066147916304
30294706,4,10,18,0.0003935185185185185,0.009903695095444079,10,3,0.1458912037037037,0.15853487421180623
30294706,5,18,18,0.0,0.000970679012345679,10,10,0.1458912037037037,0.14686188271604939
30143012,1,3,1,1.2783449074074074,0.5236103917141569,0,3,1.2783680555555557,0.7553886898389623
30143012,2,0,0,2.3148148148148147e-05,0.0007433172853996407,0,3,1.2783680555555557,1.2809187170347187
30143012,3,18,18,0.0,0.012082657074761298,0,3,1.2783680555555557,1.2925590264069833
16248841,1,6,1,0.014884259259259259,0.5236103917141569,5,3,0.015277777777777777,0.7553886898389623
16248841,2,5,0,0.0003935185185185185,0.00044905895354974926,5,3,0.015277777777777777,0.017344801563737133
16248841,3,18,18,0.0,0.0004038299663299663,5,5,0.015277777777777777,0.015681607744107744
45625255,1,4,1,0.0008217592592592593,0.5236103917141569,4,3,0.0008217592592592593,0.7553886898389623
45625255,2,18,18,0.0,0.0032467879244808848,4,4,0.0008217592592592593,0.004546799901046085
4253320,1,4,1,2.266701388888889,0.5236103917141569,9,3,2.27125,0.7553886898389623
4253320,2,0,18,0.0001388888888888889,0.0032467879244808848,9,4,2.27125,2.270426429530676
4253320,3,9,18,0.004409722222222222,0.006553388920927848,9,3,2.27125,2.277208054994874
4253320,4,18,18,0.0,0.000809852480965286,9,3,2.27125,2.272525608142986
9770117,1,4,1,2.7217592592592594,0.5236103917141569,11,3,2.721863425925926,0.7553886898389623
9770117,2,11,18,0.00010416666666666667,0.0032467879244808848,11,4,2.721863425925926,2.7254842999010465
9770117,3,18,18,0.0,0.0015941061253561253,11,3,2.721863425925926,2.7234575320512824
16184408,1,3,1,1.1594328703703705,0.5236103917141569,3,3,1.1603240740740741,0.7553886898389623
16184408,2,2,0,0.00047453703703703704,0.0007433172853996407,3,3,1.1603240740740741,1.1620066799976816
16184408,3,3,18,0.0004166666666666667,0.00048367792508417507,3,3,1.1603240740740741,1.1605415482954546
16184408,4,18,18,0.0,0.00048367792508417507,3,3,1.1603240740740741,1.1609582149621214
14736621,1,1,1,0.0037847222222222223,0.5236103917141569,0,3,2.2036689814814814,0.7553886898389623
14736621,2,9,1,2.199537037037037,0.5236103917141569,0,3,2.2036689814814814,0.7591734120611845
14736621,3,0,0,0.00034722222222222224,0.0006548772609819122,0,0,2.2036689814814814,2.2050494365489524
14736621,4,18,18,0.0,0.000809852480965286,0,3,2.2036689814814814,2.2049445896244677
33786986,1,6,1,1.9284837962962964,0.5236103917141569,9,3,1.9288310185185185,0.7553886898389623
33786986,2,9,0,0.00034722222222222224,0.00044905895354974926,9,3,1.9288310185185185,1.930944338600774
33786986,3,18,0,0.0,0.0004899691358024691,9,3,1.9288310185185185,1.9305129243827162
18003236,1,4,1,0.4975347222222222,0.5236103917141569,3,3,0.4983564814814815,0.7553886898389623
18003236,2,3,18,0.0008217592592592593,0.0032467879244808848,3,4,0.4983564814814815,0.5012597628640091
18003236,3,18,18,0.0,0.009903695095444079,3,3,0.4983564814814815,0.5113936705081026
13341749,1,15,1,0.6781828703703704,0.5236103917141569,3,3,0.6785416666666667,0.7553886898389623
13341749,2,3,18,0.0003587962962962963,0.0010546436588103256,3,15,0.6785416666666667,0.6794132295173962
13341749,3,18,18,0.0,0.00016710069444444444,3,3,0.6785416666666667,0.6787087673611111
33222375,1,6,1,0.891099537037037,0.5236103917141569,3,3,0.8917013888888888,0.7553886898389623
33222375,2,0,0,0.00034722222222222224,0.00044905895354974926,3,3,0.8917013888888888,0.8935600793415149
33222375,3,3,3,0.0002546296296296296,0.008409713711873637,3,3,0.8917013888888888,0.9140895345406681
33222375,4,18,18,0.0,0.012082657074761298,3,3,0.8917013888888888,0.9058923597403167
6692325,1,11,1,0.8650694444444444,0.5236103917141569,11,3,0.8650694444444444,0.7553886898389623
6692325,2,18,18,0.0,0.0032272595749158247,11,11,0.8650694444444444,0.8686441235269361
9146712,1,0,1,0.022708333333333334,0.5236103917141569,3,3,0.023125,0.7553886898389623
9146712,2,4,18,0.0002777777777777778,0.0023972854115604575,3,0,0.023125,0.025688657407407407
